               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.011035,           0.0050523,           0.0049645,             0.96584,                   1,               0.995,             0.97186,           0.0015412,           0.0011464,          8.5503e-05,             0.00472,             0.00472,             0.00472
                 162,            0.011289,           0.0050899,           0.0050678,             0.96576,                   1,               0.995,             0.97186,           0.0015373,           0.0011454,           8.525e-05,            0.004687,            0.004687,            0.004687
                 163,            0.010744,            0.004962,           0.0044441,               0.966,                   1,               0.995,             0.97186,           0.0015318,           0.0011422,          8.4758e-05,            0.004654,            0.004654,            0.004654
                 164,            0.011152,           0.0049635,           0.0045405,             0.96594,                   1,               0.995,             0.97186,           0.0015285,           0.0011425,          8.5205e-05,            0.004621,            0.004621,            0.004621
                 165,             0.01064,           0.0050684,           0.0049097,             0.96616,                   1,               0.995,             0.97186,           0.0015252,           0.0011419,          8.5175e-05,            0.004588,            0.004588,            0.004588
                 166,            0.010465,           0.0049568,           0.0045991,             0.96644,                   1,               0.995,             0.97186,           0.0015255,           0.0011422,          8.4907e-05,            0.004555,            0.004555,            0.004555
                 167,             0.01091,           0.0049725,           0.0046206,             0.96638,                   1,               0.995,             0.97186,           0.0015228,           0.0011406,          8.4683e-05,            0.004522,            0.004522,            0.004522
                 168,            0.011006,           0.0050138,           0.0050435,              0.9664,                   1,               0.995,             0.97186,           0.0015191,           0.0011409,          8.4445e-05,            0.004489,            0.004489,            0.004489
                 169,             0.01067,           0.0050606,           0.0047124,             0.96663,                   1,               0.995,             0.97186,           0.0015141,           0.0011405,          8.4192e-05,            0.004456,            0.004456,            0.004456
                 170,            0.010964,           0.0049198,           0.0047265,              0.9666,                   1,               0.995,             0.97186,           0.0015076,           0.0011395,          8.4385e-05,            0.004423,            0.004423,            0.004423
                 171,            0.010885,           0.0049321,           0.0048149,             0.96684,                   1,               0.995,             0.97186,            0.001501,           0.0011385,          8.4296e-05,             0.00439,             0.00439,             0.00439
                 172,             0.01111,           0.0048438,           0.0045143,             0.96711,                   1,               0.995,             0.97186,           0.0014977,           0.0011356,          8.4415e-05,            0.004357,            0.004357,            0.004357
                 173,            0.010662,           0.0049279,           0.0048678,             0.96704,                   1,               0.995,             0.97187,           0.0014954,           0.0011331,          8.3998e-05,            0.004324,            0.004324,            0.004324
                 174,            0.010653,           0.0048324,           0.0043823,             0.96727,                   1,               0.995,             0.97187,           0.0014912,           0.0011287,          8.3938e-05,            0.004291,            0.004291,            0.004291
                 175,            0.010618,           0.0047855,           0.0040764,             0.96758,                   1,               0.995,             0.97187,           0.0014918,           0.0011277,          8.3879e-05,            0.004258,            0.004258,            0.004258
                 176,            0.010693,           0.0047574,           0.0045923,             0.96778,                   1,               0.995,             0.97187,           0.0014872,           0.0011238,          8.3238e-05,            0.004225,            0.004225,            0.004225
                 177,            0.010304,           0.0047799,           0.0046031,             0.96778,                   1,               0.995,             0.97519,           0.0014891,             0.00112,          8.3044e-05,            0.004192,            0.004192,            0.004192
                 178,            0.010363,           0.0047717,           0.0043089,             0.96808,                   1,               0.995,              0.9752,           0.0014876,           0.0011165,          8.2821e-05,            0.004159,            0.004159,            0.004159
                 179,            0.010262,           0.0047436,           0.0044493,             0.96828,                   1,               0.995,              0.9752,           0.0014823,           0.0011114,          8.2925e-05,            0.004126,            0.004126,            0.004126
                 180,             0.01055,           0.0047863,           0.0046527,              0.9682,                   1,               0.995,              0.9752,           0.0014832,           0.0011092,           8.215e-05,            0.004093,            0.004093,            0.004093
                 181,            0.010895,           0.0047886,           0.0044686,             0.96854,                   1,               0.995,              0.9785,           0.0014839,           0.0011047,          8.1435e-05,             0.00406,             0.00406,             0.00406
                 182,            0.010566,           0.0047712,            0.004403,             0.96846,                   1,               0.995,              0.9785,             0.00148,           0.0011006,          8.0854e-05,            0.004027,            0.004027,            0.004027
                 183,            0.010578,           0.0047742,           0.0046461,             0.96838,                   1,               0.995,              0.9785,            0.001478,            0.001099,          8.0362e-05,            0.003994,            0.003994,            0.003994
                 184,            0.010127,           0.0048221,           0.0046202,             0.96834,                   1,               0.995,              0.9785,           0.0014711,           0.0010945,          8.0183e-05,            0.003961,            0.003961,            0.003961
                 185,            0.010541,           0.0047487,           0.0041658,             0.96856,                   1,               0.995,              0.9785,           0.0014644,           0.0010904,          7.9885e-05,            0.003928,            0.003928,            0.003928
                 186,            0.010301,           0.0046773,           0.0038466,             0.96845,                   1,               0.995,             0.97517,           0.0014641,           0.0010859,          7.9617e-05,            0.003895,            0.003895,            0.003895
                 187,            0.010214,           0.0047415,           0.0042618,             0.96866,                   1,               0.995,             0.97517,           0.0014581,           0.0010824,          7.9811e-05,            0.003862,            0.003862,            0.003862
                 188,            0.010225,           0.0047988,           0.0045975,             0.96857,                   1,               0.995,             0.97517,           0.0014556,           0.0010799,          7.9527e-05,            0.003829,            0.003829,            0.003829
                 189,            0.010194,            0.004761,           0.0044479,             0.96879,                   1,               0.995,             0.97517,           0.0014502,            0.001074,          7.9021e-05,            0.003796,            0.003796,            0.003796
                 190,           0.0099032,           0.0046362,           0.0039723,             0.96871,                   1,               0.995,             0.97518,           0.0014473,           0.0010679,          7.8604e-05,            0.003763,            0.003763,            0.003763
                 191,           0.0099941,           0.0046974,           0.0045636,             0.96857,                   1,               0.995,             0.97518,           0.0014426,           0.0010644,          7.8335e-05,             0.00373,             0.00373,             0.00373
                 192,            0.010181,           0.0048183,           0.0046948,             0.96886,                   1,               0.995,             0.97518,           0.0014403,           0.0010601,          7.7933e-05,            0.003697,            0.003697,            0.003697
                 193,           0.0099207,           0.0047093,           0.0047153,             0.96882,                   1,               0.995,             0.97518,           0.0014355,           0.0010543,          7.7337e-05,            0.003664,            0.003664,            0.003664
                 194,           0.0099011,            0.004634,           0.0043613,              0.9688,                   1,               0.995,             0.97518,           0.0014297,           0.0010497,          7.7188e-05,            0.003631,            0.003631,            0.003631
                 195,           0.0098159,           0.0044906,           0.0042094,             0.96896,                   1,               0.995,             0.97518,           0.0014245,           0.0010421,           7.683e-05,            0.003598,            0.003598,            0.003598
                 196,           0.0097404,           0.0045478,           0.0041405,             0.96887,                   1,               0.995,             0.97518,           0.0014226,           0.0010351,          7.6354e-05,            0.003565,            0.003565,            0.003565
                 197,            0.009733,           0.0045954,           0.0041071,              0.9691,                   1,               0.995,             0.97518,           0.0014163,           0.0010299,          7.6219e-05,            0.003532,            0.003532,            0.003532
                 198,           0.0098265,           0.0046197,           0.0039975,             0.96909,                   1,               0.995,             0.97518,           0.0014144,           0.0010249,          7.5445e-05,            0.003499,            0.003499,            0.003499
                 199,           0.0098535,           0.0045472,           0.0042778,             0.96899,                   1,               0.995,             0.97518,           0.0014124,           0.0010211,          7.5012e-05,            0.003466,            0.003466,            0.003466
                 200,           0.0097807,           0.0045984,           0.0039783,             0.96924,                   1,               0.995,             0.97518,           0.0014068,           0.0010165,           7.467e-05,            0.003433,            0.003433,            0.003433
                 201,           0.0097234,           0.0045103,             0.00396,             0.96908,                   1,               0.995,             0.97518,           0.0014064,           0.0010109,          7.4252e-05,              0.0034,              0.0034,              0.0034
                 202,           0.0096572,           0.0044815,           0.0040462,              0.9693,                   1,               0.995,             0.97518,           0.0014014,            0.001007,          7.4103e-05,            0.003367,            0.003367,            0.003367
                 203,           0.0095078,           0.0045062,            0.004129,             0.96944,                   1,               0.995,             0.97848,           0.0013992,           0.0010038,          7.3984e-05,            0.003334,            0.003334,            0.003334
                 204,           0.0096532,           0.0045136,           0.0038668,             0.96971,                   1,               0.995,             0.97848,           0.0014006,           0.0010014,          7.3433e-05,            0.003301,            0.003301,            0.003301
                 205,            0.009554,           0.0044479,           0.0041109,             0.96958,                   1,               0.995,             0.97848,           0.0013972,          0.00099725,          7.2807e-05,            0.003268,            0.003268,            0.003268
                 206,           0.0092768,           0.0044816,           0.0040322,             0.96987,                   1,               0.995,             0.97848,           0.0013941,          0.00099218,          7.2494e-05,            0.003235,            0.003235,            0.003235
                 207,           0.0096828,           0.0044769,           0.0037886,             0.97007,                   1,               0.995,             0.97848,           0.0013921,          0.00098805,          7.2062e-05,            0.003202,            0.003202,            0.003202
                 208,           0.0095846,           0.0044666,           0.0039961,             0.96998,                   1,               0.995,             0.97848,           0.0013914,          0.00098407,           7.163e-05,            0.003169,            0.003169,            0.003169
                 209,           0.0095828,           0.0044621,           0.0040092,             0.97022,                   1,               0.995,             0.97848,           0.0013842,          0.00097771,          7.1108e-05,            0.003136,            0.003136,            0.003136
                 210,           0.0095518,           0.0044437,           0.0039594,             0.97046,                   1,               0.995,             0.97849,           0.0013832,          0.00097305,          7.0944e-05,            0.003103,            0.003103,            0.003103
                 211,           0.0096842,           0.0043937,           0.0039266,             0.97068,                   1,               0.995,             0.98344,           0.0013799,          0.00096764,          7.0795e-05,             0.00307,             0.00307,             0.00307
                 212,           0.0094199,           0.0043127,           0.0038899,             0.97059,                   1,               0.995,             0.98344,           0.0013744,          0.00096158,          7.0468e-05,            0.003037,            0.003037,            0.003037
                 213,           0.0093118,           0.0043475,            0.003822,             0.97083,                   1,               0.995,             0.98344,           0.0013687,           0.0009565,          6.9857e-05,            0.003004,            0.003004,            0.003004
                 214,           0.0091084,           0.0044407,           0.0043594,             0.97109,                   1,               0.995,             0.98344,           0.0013623,          0.00095014,          6.9514e-05,            0.002971,            0.002971,            0.002971
                 215,            0.009251,             0.00429,            0.003778,             0.97098,                   1,               0.995,             0.98344,           0.0013597,          0.00094424,          6.8814e-05,            0.002938,            0.002938,            0.002938
                 216,           0.0091229,           0.0043538,           0.0038849,             0.97123,                   1,               0.995,             0.98344,           0.0013543,          0.00094074,          6.8456e-05,            0.002905,            0.002905,            0.002905
                 217,           0.0091248,           0.0043509,           0.0041338,             0.97147,                   1,               0.995,             0.98344,           0.0013486,          0.00093486,          6.8069e-05,            0.002872,            0.002872,            0.002872
                 218,           0.0094811,            0.004382,            0.004262,             0.97137,                   1,               0.995,             0.98344,           0.0013467,          0.00092928,          6.7681e-05,            0.002839,            0.002839,            0.002839
                 219,           0.0093763,           0.0043613,            0.003769,             0.97167,                   1,               0.995,             0.98344,           0.0013421,          0.00092467,           6.716e-05,            0.002806,            0.002806,            0.002806
                 220,            0.008809,            0.004263,           0.0037458,             0.97158,                   1,               0.995,             0.98344,           0.0013385,          0.00091958,          6.6698e-05,            0.002773,            0.002773,            0.002773
                 221,           0.0090841,           0.0042885,           0.0040169,             0.97209,                   1,               0.995,             0.98344,           0.0013311,           0.0009162,          6.5982e-05,             0.00274,             0.00274,             0.00274
                 222,            0.008732,           0.0043118,           0.0038144,             0.97203,                   1,               0.995,             0.98344,           0.0013257,          0.00091366,          6.5804e-05,            0.002707,            0.002707,            0.002707
                 223,           0.0091109,           0.0042744,           0.0037551,             0.97222,                   1,               0.995,             0.98344,           0.0013235,          0.00091112,          6.5073e-05,            0.002674,            0.002674,            0.002674
                 224,           0.0092222,           0.0042366,           0.0038409,             0.97243,                   1,               0.995,             0.98344,           0.0013187,          0.00090619,          6.4552e-05,            0.002641,            0.002641,            0.002641
                 225,           0.0088431,           0.0043615,           0.0041535,             0.97236,                   1,               0.995,             0.98344,           0.0013142,          0.00090251,           6.409e-05,            0.002608,            0.002608,            0.002608
                 226,           0.0094421,           0.0042729,           0.0039975,             0.97266,                   1,               0.995,             0.98344,           0.0013061,          0.00089806,          6.3732e-05,            0.002575,            0.002575,            0.002575
                 227,           0.0089052,           0.0042472,           0.0039049,             0.97284,                   1,               0.995,             0.98344,           0.0013029,          0.00089409,          6.3479e-05,            0.002542,            0.002542,            0.002542
                 228,           0.0090143,           0.0041995,           0.0035126,             0.97276,                   1,               0.995,             0.98344,           0.0012985,          0.00088948,          6.2957e-05,            0.002509,            0.002509,            0.002509
                 229,           0.0087039,           0.0041853,            0.003768,             0.97297,                   1,               0.995,             0.98344,           0.0012974,          0.00088867,          6.2898e-05,            0.002476,            0.002476,            0.002476
                 230,           0.0090464,           0.0041928,           0.0038096,             0.97349,                   1,               0.995,             0.98344,           0.0012913,          0.00088563,          6.2719e-05,            0.002443,            0.002443,            0.002443
                 231,           0.0085402,           0.0041243,           0.0036979,              0.9734,                   1,               0.995,             0.98344,           0.0012842,          0.00088336,          6.2317e-05,             0.00241,             0.00241,             0.00241
                 232,           0.0088394,           0.0041384,           0.0036817,             0.97363,                   1,               0.995,             0.98344,            0.001283,          0.00088207,          6.1467e-05,            0.002377,            0.002377,            0.002377
                 233,           0.0088403,           0.0041291,           0.0037464,             0.97388,                   1,               0.995,             0.98344,           0.0012758,          0.00087821,          6.0931e-05,            0.002344,            0.002344,            0.002344
                 234,           0.0087932,           0.0041821,           0.0038973,             0.97383,                   1,               0.995,             0.98344,           0.0012729,          0.00087472,          6.0663e-05,            0.002311,            0.002311,            0.002311
                 235,           0.0085705,           0.0041237,           0.0036759,             0.97405,                   1,               0.995,             0.98344,           0.0012677,          0.00087311,          5.9895e-05,            0.002278,            0.002278,            0.002278
                 236,           0.0086623,           0.0041221,            0.003528,             0.97429,                   1,               0.995,             0.98344,           0.0012671,          0.00086977,          5.8912e-05,            0.002245,            0.002245,            0.002245
                 237,            0.008577,           0.0041112,           0.0037129,             0.97451,                   1,               0.995,             0.98344,           0.0012656,          0.00086612,          5.8912e-05,            0.002212,            0.002212,            0.002212
                 238,           0.0085231,           0.0040574,           0.0036436,             0.97475,                   1,               0.995,             0.98344,           0.0012596,          0.00086292,          5.8435e-05,            0.002179,            0.002179,            0.002179
                 239,           0.0082815,            0.004076,           0.0035611,             0.97463,                   1,               0.995,             0.98344,           0.0012601,          0.00086051,          5.7966e-05,            0.002146,            0.002146,            0.002146
                 240,           0.0087444,           0.0040107,           0.0035241,             0.97492,                   1,               0.995,             0.98344,           0.0012557,          0.00085654,          5.7556e-05,            0.002113,            0.002113,            0.002113
                 241,           0.0078276,           0.0039712,           0.0034547,             0.97481,                   1,               0.995,             0.98675,           0.0012559,          0.00085368,          5.7049e-05,             0.00208,             0.00208,             0.00208
                 242,           0.0083671,           0.0040043,           0.0037456,             0.97507,                   1,               0.995,             0.98675,           0.0012531,          0.00085034,          5.6498e-05,            0.002047,            0.002047,            0.002047
                 243,           0.0081105,           0.0039982,           0.0036067,               0.975,                   1,               0.995,             0.98675,           0.0012512,          0.00084857,            5.62e-05,            0.002014,            0.002014,            0.002014
                 244,           0.0083036,           0.0040784,            0.003547,             0.97524,                   1,               0.995,             0.98675,            0.001249,          0.00084762,          5.5969e-05,            0.001981,            0.001981,            0.001981
                 245,           0.0085889,           0.0040541,           0.0035615,             0.97551,                   1,               0.995,             0.98675,           0.0012494,          0.00084555,          5.5566e-05,            0.001948,            0.001948,            0.001948
                 246,           0.0085539,           0.0040133,           0.0035227,             0.97542,                   1,               0.995,             0.98675,           0.0012486,          0.00084285,          5.4896e-05,            0.001915,            0.001915,            0.001915
                 247,           0.0081464,           0.0040016,           0.0034067,             0.97566,                   1,               0.995,             0.98675,           0.0012477,          0.00084094,          5.3868e-05,            0.001882,            0.001882,            0.001882
                 248,            0.008359,           0.0039684,            0.003573,             0.97557,                   1,               0.995,             0.98675,           0.0012511,          0.00083999,          5.2772e-05,            0.001849,            0.001849,            0.001849
                 249,           0.0081108,           0.0040266,           0.0038475,             0.97549,                   1,               0.995,             0.98675,           0.0012511,          0.00083919,          5.2139e-05,            0.001816,            0.001816,            0.001816
                 250,           0.0078315,           0.0039345,           0.0033432,             0.97573,                   1,               0.995,             0.98675,           0.0012493,           0.0008384,          5.1446e-05,            0.001783,            0.001783,            0.001783
                 251,           0.0079003,           0.0038689,           0.0033289,             0.97595,                   1,               0.995,             0.98675,           0.0012499,          0.00083617,          5.0686e-05,             0.00175,             0.00175,             0.00175
                 252,           0.0077374,           0.0038924,           0.0034394,             0.97591,                   1,               0.995,             0.98345,             0.00125,          0.00083347,           4.977e-05,            0.001717,            0.001717,            0.001717
                 253,           0.0082112,           0.0039484,           0.0033739,             0.97578,                   1,               0.995,             0.98345,           0.0012508,          0.00083172,          4.9569e-05,            0.001684,            0.001684,            0.001684
                 254,           0.0075986,           0.0038186,           0.0034527,             0.97603,                   1,               0.995,             0.98345,           0.0012485,          0.00082902,          4.8831e-05,            0.001651,            0.001651,            0.001651
                 255,           0.0075623,           0.0038193,           0.0032556,             0.97621,                   1,               0.995,             0.98345,           0.0012489,          0.00082616,          4.8362e-05,            0.001618,            0.001618,            0.001618
                 256,           0.0078091,           0.0038182,           0.0033755,             0.97611,                   1,               0.995,             0.98345,           0.0012532,          0.00082489,          4.8019e-05,            0.001585,            0.001585,            0.001585
                 257,           0.0075989,           0.0038673,            0.003437,             0.97631,                   1,               0.995,             0.98345,            0.001255,          0.00082282,          4.7483e-05,            0.001552,            0.001552,            0.001552
                 258,           0.0074868,            0.003834,           0.0035595,             0.97653,                   1,               0.995,             0.98345,           0.0012548,          0.00081964,          4.7214e-05,            0.001519,            0.001519,            0.001519
                 259,           0.0076584,            0.003721,           0.0033644,             0.97642,                   1,               0.995,             0.98345,           0.0012547,          0.00081583,          4.6603e-05,            0.001486,            0.001486,            0.001486
                 260,           0.0076136,           0.0038074,            0.003203,             0.97665,                   1,               0.995,             0.98345,           0.0012518,          0.00081408,          4.6298e-05,            0.001453,            0.001453,            0.001453
                 261,           0.0076233,           0.0038161,           0.0035464,             0.97651,                   1,               0.995,             0.98345,           0.0012486,          0.00081106,          4.5627e-05,             0.00142,             0.00142,             0.00142
                 262,            0.007333,           0.0037594,           0.0033549,             0.97674,                   1,               0.995,             0.98345,           0.0012512,          0.00081011,           4.492e-05,            0.001387,            0.001387,            0.001387
                 263,           0.0075485,           0.0037341,            0.003358,             0.97665,                   1,               0.995,             0.98345,             0.00125,          0.00080709,          4.4353e-05,            0.001354,            0.001354,            0.001354
                 264,            0.007759,            0.003691,           0.0032423,             0.97686,                   1,               0.995,             0.98345,           0.0012523,          0.00080502,          4.3653e-05,            0.001321,            0.001321,            0.001321
                 265,           0.0074564,           0.0038193,           0.0036147,             0.97683,                   1,               0.995,             0.98345,           0.0012523,          0.00080295,          4.2744e-05,            0.001288,            0.001288,            0.001288
                 266,            0.007521,           0.0037456,            0.003447,             0.97677,                   1,               0.995,             0.98345,           0.0012496,          0.00080119,          4.2073e-05,            0.001255,            0.001255,            0.001255
                 267,           0.0070278,           0.0037525,           0.0035228,             0.97699,                   1,               0.995,             0.98345,           0.0012528,          0.00079944,          4.1284e-05,            0.001222,            0.001222,            0.001222
                 268,           0.0071285,           0.0037131,           0.0032592,             0.97691,                   1,               0.995,             0.98345,           0.0012558,          0.00079705,          4.0911e-05,            0.001189,            0.001189,            0.001189
                 269,           0.0069841,           0.0036976,           0.0034037,             0.97682,                   1,               0.995,             0.98345,           0.0012557,          0.00079515,          4.0546e-05,            0.001156,            0.001156,            0.001156
                 270,           0.0074355,           0.0036656,            0.003368,             0.97705,                   1,               0.995,             0.98345,           0.0012583,          0.00079276,          3.9995e-05,            0.001123,            0.001123,            0.001123
                 271,           0.0072914,            0.003687,           0.0032921,             0.97696,                   1,               0.995,             0.98345,           0.0012608,          0.00079115,          3.9399e-05,             0.00109,             0.00109,             0.00109
                 272,           0.0068393,           0.0036414,           0.0031334,             0.97689,                   1,               0.995,             0.98345,           0.0012636,          0.00078893,          3.8885e-05,            0.001057,            0.001057,            0.001057
                 273,           0.0074917,           0.0036817,            0.003248,             0.97712,                   1,               0.995,             0.98346,           0.0012601,          0.00078527,           3.846e-05,            0.001024,            0.001024,            0.001024
                 274,           0.0071769,           0.0036536,           0.0032678,             0.97703,                   1,               0.995,             0.98346,           0.0012582,          0.00078177,          3.7521e-05,            0.000991,            0.000991,            0.000991
                 275,           0.0067278,           0.0036174,           0.0031247,               0.977,                   1,               0.995,             0.98346,           0.0012599,          0.00077923,          3.7089e-05,            0.000958,            0.000958,            0.000958
                 276,            0.006859,           0.0035391,           0.0030656,             0.97696,                   1,               0.995,             0.98346,           0.0012613,          0.00077621,          3.6687e-05,            0.000925,            0.000925,            0.000925
                 277,           0.0064182,            0.003521,           0.0029146,             0.97687,                   1,               0.995,             0.98346,           0.0012624,          0.00077303,          3.5957e-05,            0.000892,            0.000892,            0.000892
                 278,           0.0064893,             0.00354,           0.0031348,             0.97712,                   1,               0.995,             0.98346,           0.0012627,          0.00076954,          3.5293e-05,            0.000859,            0.000859,            0.000859
                 279,           0.0067437,           0.0035413,            0.003114,              0.9771,                   1,               0.995,             0.98346,           0.0012667,          0.00076731,          3.4451e-05,            0.000826,            0.000826,            0.000826
                 280,           0.0067363,           0.0035669,            0.003198,             0.97699,                   1,               0.995,             0.98346,           0.0012683,          0.00076477,          3.3416e-05,            0.000793,            0.000793,            0.000793
                 281,           0.0065736,           0.0035167,           0.0032289,             0.97722,                   1,               0.995,             0.98346,           0.0012711,          0.00076286,          3.2879e-05,             0.00076,             0.00076,             0.00076
                 282,           0.0064392,           0.0034778,           0.0030265,             0.97712,                   1,               0.995,             0.98346,           0.0012726,          0.00076046,          3.2254e-05,            0.000727,            0.000727,            0.000727
                 283,           0.0067389,           0.0035065,           0.0030016,             0.97706,                   1,               0.995,             0.98347,           0.0012714,          0.00075759,          3.1605e-05,            0.000694,            0.000694,            0.000694
                 284,           0.0065073,           0.0034688,           0.0030942,             0.97698,                   1,               0.995,             0.98347,            0.001273,          0.00075601,          3.1263e-05,            0.000661,            0.000661,            0.000661
                 285,           0.0065638,           0.0034444,           0.0030393,             0.97722,                   1,               0.995,             0.98347,            0.001274,          0.00075457,          3.0525e-05,            0.000628,            0.000628,            0.000628
                 286,           0.0064677,           0.0034439,           0.0034472,             0.97711,                   1,               0.995,             0.98347,           0.0012769,          0.00075283,          2.9676e-05,            0.000595,            0.000595,            0.000595
                 287,           0.0062022,           0.0033855,           0.0030962,             0.97735,                   1,               0.995,             0.98347,           0.0012772,          0.00075028,          2.8953e-05,            0.000562,            0.000562,            0.000562
                 288,           0.0060715,           0.0034138,           0.0030584,             0.97724,                   1,               0.995,             0.98347,           0.0012771,          0.00074853,          2.8454e-05,            0.000529,            0.000529,            0.000529
                 289,           0.0061993,           0.0034042,           0.0031141,             0.97712,                   1,               0.995,             0.98348,           0.0012815,          0.00074806,          2.8059e-05,            0.000496,            0.000496,            0.000496
                 290,           0.0062649,            0.003432,           0.0030083,             0.97736,                   1,               0.995,             0.98348,           0.0012815,          0.00074631,          2.7478e-05,            0.000463,            0.000463,            0.000463
                 291,           0.0061191,           0.0033305,           0.0029207,             0.97752,                   1,               0.995,             0.98348,           0.0012857,          0.00074488,          2.6926e-05,             0.00043,             0.00043,             0.00043
                 292,           0.0059908,           0.0033082,           0.0028774,             0.97746,                   1,               0.995,             0.98348,           0.0012832,          0.00074297,          2.6375e-05,            0.000397,            0.000397,            0.000397
                 293,           0.0059851,           0.0033339,           0.0029517,             0.97734,                   1,               0.995,             0.98348,           0.0012831,          0.00074011,          2.5921e-05,            0.000364,            0.000364,            0.000364
                 294,           0.0059983,           0.0033941,            0.002963,             0.97753,                   1,               0.995,             0.98348,           0.0012824,           0.0007382,          2.5474e-05,            0.000331,            0.000331,            0.000331
                 295,            0.005699,           0.0032628,           0.0031108,             0.97744,                   1,               0.995,             0.98348,           0.0012833,          0.00073614,          2.5004e-05,            0.000298,            0.000298,            0.000298
                 296,           0.0057365,            0.003363,           0.0030345,             0.97765,                   1,               0.995,             0.98348,           0.0012831,          0.00073264,           2.392e-05,            0.000265,            0.000265,            0.000265
                 297,           0.0056441,           0.0032782,           0.0028467,             0.97751,                   1,               0.995,             0.98348,           0.0012813,          0.00072962,          2.3048e-05,            0.000232,            0.000232,            0.000232
                 298,            0.005984,           0.0032966,           0.0028537,             0.97773,                   1,               0.995,             0.98348,           0.0012842,           0.0007266,          2.2549e-05,            0.000199,            0.000199,            0.000199
                 299,           0.0056388,           0.0033098,           0.0029236,             0.97762,                   1,               0.995,             0.98348,           0.0012858,          0.00072438,          2.1834e-05,            0.000166,            0.000166,            0.000166
